,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,label
3618,1,0.465,0.355,0.115,0.4705,0.1955,0.11800000000000001,0.126,a
3619,2,0.48,0.37,0.13,0.643,0.349,0.1155,0.135,a
3620,3,0.485,0.37,0.1,0.513,0.21899999999999997,0.1075,0.13,a
3621,1,0.49,0.4,0.115,0.569,0.256,0.1325,0.145,a
3622,3,0.495,0.4,0.145,0.578,0.2545,0.1305,0.1645,a
3623,3,0.5,0.385,0.11,0.596,0.3015,0.10400000000000001,0.151,a
3624,1,0.505,0.39,0.12,0.5725,0.2555,0.1325,0.146,a
3625,2,0.52,0.39,0.12,0.6435,0.2885,0.157,0.161,a
3626,2,0.52,0.395,0.125,0.8115,0.4035,0.166,0.2,a
3627,1,0.525,0.44,0.125,0.7115,0.3205,0.159,0.1915,a
3628,2,0.55,0.44,0.155,0.9155,0.3645,0.195,0.25,a
3629,1,0.555,0.44,0.145,0.8815,0.43,0.1975,0.2155,a
3630,1,0.555,0.42,0.11,0.9309999999999999,0.4445,0.171,0.225,a
3631,1,0.575,0.46,0.165,1.065,0.4985,0.2145,0.2815,a
3632,2,0.6,0.475,0.155,1.1385,0.502,0.2295,0.31,a
3633,1,0.61,0.495,0.175,1.2635,0.53,0.315,0.3455,a
3634,1,0.61,0.47,0.16,1.0745,0.4925,0.23600000000000002,0.29,a
3635,2,0.615,0.505,0.19,1.403,0.6715,0.2925,0.365,a
3636,2,0.62,0.485,0.165,1.1325,0.5235,0.2505,0.2825,a
3637,1,0.625,0.495,0.16,1.1115,0.4495,0.2825,0.345,a
3638,1,0.625,0.47,0.17,1.255,0.525,0.2415,0.405,a
3639,2,0.625,0.485,0.17,1.4369999999999998,0.5855,0.293,0.475,a
3640,2,0.635,0.495,0.155,1.3635,0.583,0.2985,0.295,a
3641,1,0.64,0.48,0.195,1.1435,0.4915,0.2345,0.353,a
3642,2,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,a
3643,2,0.66,0.525,0.18,1.4780000000000002,0.5815,0.381,0.37200000000000005,a
3644,1,0.665,0.52,0.165,1.6885,0.7295,0.40700000000000003,0.4265,a
3645,1,0.715,0.585,0.23,2.0725,0.8655,0.4095,0.565,a
3646,2,0.72,0.565,0.2,1.787,0.718,0.385,0.529,a
3647,1,0.725,0.58,0.185,1.5230000000000001,0.8045,0.3595,0.4375,a
3648,3,0.4,0.29,0.1,0.258,0.10400000000000001,0.059000000000000004,0.0815,a
3649,3,0.435,0.335,0.11,0.41100000000000003,0.2025,0.0945,0.1,a
3650,3,0.44,0.33,0.11,0.38,0.19699999999999998,0.079,0.09,a
3651,3,0.45,0.34,0.105,0.4385,0.21,0.0925,0.12,a
3652,3,0.47,0.355,0.145,0.4485,0.156,0.102,0.12300000000000001,a
3653,3,0.47,0.355,0.115,0.4155,0.16699999999999998,0.084,0.139,a
3654,3,0.475,0.42,0.16,0.7095,0.35,0.1505,0.1845,a
3655,3,0.485,0.37,0.115,0.637,0.38,0.1335,0.128,a
3656,1,0.505,0.475,0.16,1.1155,0.509,0.239,0.3065,a
3657,3,0.51,0.405,0.13,0.599,0.3065,0.1155,0.1485,a
3658,3,0.52,0.38,0.13,0.5345,0.2375,0.122,0.1535,a
3659,1,0.53,0.42,0.14,0.627,0.2905,0.1165,0.183,a
3660,2,0.535,0.42,0.16,0.7465,0.348,0.1515,0.2185,a
3661,2,0.55,0.44,0.16,0.985,0.4645,0.201,0.27,a
3662,2,0.555,0.44,0.145,0.85,0.4165,0.1685,0.23,a
3663,2,0.555,0.44,0.15,0.838,0.4155,0.146,0.23,a
3664,1,0.555,0.43,0.135,0.812,0.4055,0.163,0.2215,a
3665,2,0.56,0.415,0.13,0.7615,0.3695,0.17,0.1955,a
3666,2,0.575,0.44,0.145,0.87,0.3945,0.2195,0.225,a
3667,1,0.585,0.45,0.145,0.9835,0.4845,0.242,0.22,a
3668,2,0.59,0.46,0.145,0.929,0.38,0.24,0.255,a
3669,1,0.595,0.47,0.165,1.0155,0.491,0.1905,0.289,a
3670,2,0.6,0.41,0.145,0.9390000000000001,0.4475,0.196,0.268,a
3671,2,0.61,0.47,0.175,1.214,0.5315,0.2835,0.325,a
3672,1,0.615,0.49,0.19,1.1345,0.4695,0.257,0.348,a
3673,1,0.62,0.51,0.18,1.2329999999999999,0.5920000000000001,0.27399999999999997,0.322,a
3674,2,0.625,0.495,0.18,1.0815,0.4715,0.254,0.3135,a
3675,2,0.625,0.47,0.175,1.179,0.605,0.258,0.271,a
3676,1,0.64,0.5,0.165,1.1635,0.5539999999999999,0.239,0.32,a
3677,1,0.64,0.475,0.175,1.1545,0.4865,0.341,0.28800000000000003,a
3678,1,0.645,0.52,0.175,1.3345,0.667,0.2665,0.355,a
3679,2,0.65,0.505,0.18,1.469,0.7115,0.3335,0.38,a
3680,2,0.655,0.52,0.18,1.492,0.7185,0.36,0.355,a
3681,1,0.655,0.54,0.175,1.5585,0.7285,0.402,0.385,a
3682,1,0.66,0.5,0.175,1.3275,0.556,0.2805,0.4085,a
3683,2,0.67,0.525,0.18,1.6615,0.8005,0.3645,0.43,a
3684,1,0.7,0.575,0.2,1.7365,0.7755,0.3965,0.461,a
3685,1,0.7,0.56,0.175,1.6605,0.8605,0.3275,0.39799999999999996,a
3686,2,0.71,0.57,0.195,1.348,0.8985,0.4435,0.4535,a
3687,2,0.715,0.545,0.18,1.7405,0.871,0.34700000000000003,0.449,a
3688,1,0.72,0.545,0.185,1.7185,0.7925,0.401,0.46799999999999997,a
3689,3,0.35,0.26,0.09,0.1765,0.07200000000000001,0.0355,0.0575,a
3690,3,0.36,0.265,0.09,0.2055,0.096,0.037000000000000005,0.0585,a
3691,3,0.365,0.275,0.09,0.2345,0.10800000000000001,0.051,0.0625,a
3692,3,0.38,0.285,0.09,0.2305,0.1005,0.039,0.0775,a
3693,3,0.4,0.265,0.1,0.2775,0.1245,0.0605,0.08,a
3694,3,0.425,0.325,0.11,0.405,0.1695,0.092,0.1065,a
3695,2,0.435,0.335,0.11,0.4385,0.2075,0.0715,0.1315,a
3696,3,0.435,0.34,0.12,0.396,0.1775,0.081,0.125,a
3697,3,0.445,0.355,0.095,0.3615,0.1415,0.0785,0.12,a
3698,3,0.45,0.35,0.11,0.514,0.253,0.1045,0.14,a
3699,3,0.455,0.435,0.11,0.4265,0.195,0.09,0.1205,a
3700,3,0.46,0.34,0.09,0.384,0.1795,0.068,0.11,a
3701,3,0.475,0.355,0.125,0.4865,0.2155,0.1105,0.142,a
3702,3,0.475,0.36,0.135,0.4355,0.196,0.0925,0.125,a
3703,3,0.475,0.35,0.115,0.498,0.2375,0.099,0.14,a
3704,3,0.48,0.355,0.125,0.494,0.2385,0.0835,0.15,a
3705,1,0.495,0.37,0.12,0.594,0.28,0.11,0.1375,a
3706,3,0.5,0.365,0.125,0.528,0.22899999999999998,0.10300000000000001,0.1645,a
3707,2,0.505,0.39,0.115,0.5585,0.2575,0.11900000000000001,0.1535,a
3708,3,0.515,0.4,0.135,0.636,0.3055,0.1215,0.1855,a
3709,3,0.525,0.39,0.105,0.5670000000000001,0.2875,0.1075,0.16,a
3710,3,0.53,0.405,0.13,0.6615,0.2945,0.1395,0.19,a
3711,3,0.53,0.42,0.13,0.6579999999999999,0.29600000000000004,0.1245,0.198,a
3712,2,0.535,0.415,0.135,0.78,0.3165,0.16899999999999998,0.2365,a
3713,3,0.535,0.41,0.13,0.6075,0.268,0.1225,0.1975,a
3714,3,0.54,0.41,0.135,0.7025,0.31,0.177,0.2,a
3715,3,0.55,0.425,0.155,0.8725,0.41200000000000003,0.187,0.2425,a
3716,1,0.565,0.45,0.175,1.2365,0.5305,0.2455,0.308,a
3717,2,0.57,0.47,0.155,1.186,0.6355,0.2315,0.27699999999999997,a
3718,3,0.57,0.42,0.13,0.7745,0.3535,0.1505,0.2365,a
3719,1,0.57,0.42,0.16,0.8875,0.4315,0.1915,0.223,a
3720,3,0.575,0.455,0.155,0.8725,0.349,0.2095,0.285,a
3721,3,0.575,0.44,0.125,0.8515,0.4555,0.1715,0.1965,a
3722,1,0.575,0.475,0.16,0.895,0.3605,0.221,0.271,a
3723,2,0.575,0.45,0.155,0.8859999999999999,0.3605,0.21100000000000002,0.2575,a
3724,3,0.58,0.46,0.14,0.9265,0.4135,0.1845,0.27,a
3725,3,0.58,0.46,0.14,0.8295,0.3915,0.165,0.23800000000000002,a
3726,3,0.58,0.47,0.15,0.907,0.444,0.1855,0.2445,a
3727,2,0.58,0.47,0.165,1.041,0.54,0.166,0.27899999999999997,a
3728,1,0.585,0.465,0.165,0.9355,0.4035,0.2275,0.259,a
3729,1,0.585,0.46,0.165,1.058,0.486,0.25,0.294,a
3730,1,0.595,0.465,0.145,0.7955,0.3425,0.1795,0.2425,a
3731,1,0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205,a
3732,2,0.6,0.47,0.15,0.9279999999999999,0.4225,0.183,0.275,a
3733,1,0.6,0.475,0.155,1.0590000000000002,0.441,0.19,0.39,a
3734,2,0.6,0.475,0.23,1.157,0.522,0.2235,0.36,a
3735,1,0.6,0.475,0.17,1.088,0.4905,0.2475,0.31,a
3736,1,0.6,0.485,0.145,0.7759999999999999,0.3545,0.1585,0.239,a
3737,1,0.62,0.48,0.165,1.043,0.4835,0.221,0.31,a
3738,2,0.625,0.48,0.16,1.1415,0.5795,0.2145,0.29,a
3739,1,0.625,0.475,0.16,1.3335,0.605,0.2875,0.319,a
3740,1,0.625,0.5,0.175,1.273,0.564,0.302,0.374,a
3741,2,0.625,0.49,0.165,1.1835,0.517,0.2375,0.39,a
3742,2,0.625,0.485,0.16,1.2135,0.631,0.2235,0.302,a
3743,3,0.63,0.465,0.15,1.0315,0.4265,0.24,0.325,a
3744,2,0.635,0.495,0.17,1.3695,0.657,0.3055,0.365,a
3745,2,0.65,0.515,0.18,1.463,0.6579999999999999,0.3135,0.4115,a
3746,1,0.65,0.52,0.195,1.6275,0.6890000000000001,0.3905,0.43200000000000005,a
3747,1,0.65,0.475,0.165,1.3875,0.58,0.3485,0.3095,a
3748,2,0.655,0.525,0.16,1.46,0.6859999999999999,0.311,0.405,a
3749,1,0.655,0.53,0.165,1.2835,0.583,0.1255,0.4,a
3750,2,0.66,0.515,0.2,1.6465,0.7490000000000001,0.42200000000000004,0.401,a
3751,2,0.675,0.515,0.145,1.265,0.6025,0.299,0.325,a
3752,2,0.685,0.53,0.17,1.56,0.647,0.38299999999999995,0.465,a
3753,3,0.37,0.285,0.095,0.226,0.1135,0.0515,0.0675,a
3754,3,0.42,0.325,0.11,0.325,0.1245,0.0755,0.1025,a
3755,3,0.455,0.37,0.11,0.514,0.2385,0.1235,0.126,a
3756,3,0.495,0.375,0.115,0.5755,0.31,0.1145,0.1395,a
3757,1,0.51,0.375,0.11,0.5805,0.2865,0.11800000000000001,0.14800000000000002,a
3758,2,0.515,0.39,0.14,0.6779999999999999,0.341,0.1325,0.11900000000000001,a
3759,2,0.545,0.43,0.155,0.8035,0.409,0.14400000000000002,0.228,a
3760,1,0.555,0.405,0.12,0.9129999999999999,0.4585,0.196,0.2065,a
3761,2,0.58,0.45,0.16,0.8675,0.3935,0.221,0.215,a
3762,1,0.59,0.465,0.17,1.0425,0.4635,0.24,0.27,a
3763,2,0.6,0.46,0.18,1.14,0.423,0.2575,0.365,a
3764,1,0.61,0.49,0.17,1.3475,0.7045,0.25,0.3045,a
3765,2,0.615,0.475,0.155,1.0735,0.4375,0.2585,0.31,a
3766,2,0.615,0.475,0.19,1.4335,0.7315,0.305,0.3285,a
3767,2,0.62,0.46,0.16,0.9505,0.4915,0.2,0.228,a
3768,2,0.63,0.515,0.17,1.385,0.6355,0.2955,0.38,a
3769,1,0.64,0.5,0.17,1.2645,0.565,0.3375,0.315,a
3770,1,0.655,0.455,0.17,1.275,0.583,0.303,0.33299999999999996,a
3771,2,0.655,0.505,0.165,1.27,0.6035,0.262,0.335,a
3772,2,0.66,0.53,0.175,1.5830000000000002,0.7395,0.3505,0.405,a
3773,1,0.665,0.5,0.175,1.4355,0.643,0.345,0.37,a
3774,1,0.67,0.525,0.195,1.42,0.573,0.368,0.3905,a
3775,2,0.69,0.53,0.19,1.5955,0.6779999999999999,0.331,0.48,a
3776,2,0.715,0.525,0.2,1.89,0.95,0.436,0.4305,a
3777,3,0.285,0.225,0.07,0.1005,0.0425,0.0185,0.035,a
3778,3,0.39,0.29,0.09,0.2745,0.135,0.0455,0.078,a
3779,3,0.44,0.34,0.105,0.344,0.12300000000000001,0.081,0.125,a
3780,3,0.44,0.32,0.095,0.3275,0.1495,0.059000000000000004,0.1,a
3781,3,0.445,0.345,0.12,0.4035,0.16899999999999998,0.0825,0.13,a
3782,3,0.465,0.37,0.115,0.4075,0.1515,0.0935,0.1455,a
3783,3,0.465,0.355,0.12,0.4975,0.2375,0.099,0.14,a
3784,3,0.47,0.345,0.12,0.3685,0.1525,0.0615,0.125,a
3785,3,0.475,0.365,0.105,0.4175,0.1645,0.099,0.127,a
3786,3,0.475,0.335,0.1,0.4425,0.1895,0.086,0.135,a
3787,3,0.475,0.35,0.125,0.4225,0.1905,0.079,0.1355,a
3788,3,0.485,0.365,0.125,0.426,0.163,0.0965,0.151,a
3789,3,0.49,0.39,0.12,0.511,0.2205,0.10300000000000001,0.1745,a
3790,3,0.515,0.405,0.13,0.573,0.213,0.134,0.195,a
3791,3,0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171,a
3792,3,0.525,0.405,0.125,0.657,0.2985,0.1505,0.168,a
3793,1,0.525,0.425,0.14,0.8735,0.4205,0.182,0.2225,a
3794,3,0.53,0.425,0.13,0.7809999999999999,0.3905,0.2005,0.215,a
3795,3,0.53,0.42,0.14,0.6765,0.256,0.1855,0.20800000000000002,a
3796,2,0.53,0.41,0.125,0.769,0.34600000000000003,0.17300000000000001,0.215,a
3797,3,0.53,0.395,0.125,0.6235,0.2975,0.10800000000000001,0.195,a
3798,2,0.535,0.405,0.14,0.7315,0.336,0.156,0.19,a
3799,3,0.535,0.45,0.155,0.8075,0.3655,0.14800000000000002,0.2595,a
3800,2,0.545,0.41,0.14,0.737,0.349,0.15,0.212,a
3801,1,0.545,0.41,0.125,0.654,0.2945,0.1315,0.205,a
3802,3,0.55,0.415,0.15,0.7915,0.3535,0.17600000000000002,0.23600000000000002,a
3803,3,0.55,0.45,0.14,0.753,0.3445,0.1325,0.24,a
3804,3,0.55,0.4,0.135,0.7170000000000001,0.3315,0.1495,0.221,a
3805,3,0.555,0.43,0.15,0.7829999999999999,0.345,0.1755,0.247,a
3806,3,0.575,0.45,0.145,0.872,0.4675,0.18,0.217,a
3807,3,0.575,0.44,0.15,0.983,0.486,0.215,0.239,a
3808,1,0.585,0.42,0.155,1.034,0.43700000000000006,0.2225,0.32,a
3809,1,0.585,0.465,0.145,0.9855,0.4325,0.2145,0.2845,a
3810,3,0.585,0.46,0.14,0.7635,0.326,0.153,0.265,a
3811,2,0.59,0.465,0.135,0.9895,0.4235,0.19899999999999998,0.28,a
3812,3,0.595,0.47,0.135,0.9365,0.434,0.184,0.287,a
3813,1,0.595,0.44,0.135,0.9640000000000001,0.5005,0.1715,0.2575,a
3814,1,0.595,0.46,0.155,1.0455,0.4565,0.24,0.3085,a
3815,2,0.6,0.47,0.16,1.012,0.441,0.2015,0.305,a
3816,1,0.6,0.5,0.16,1.122,0.5095,0.256,0.309,a
3817,2,0.605,0.49,0.165,1.1245,0.49200000000000005,0.222,0.3555,a
3818,1,0.605,0.49,0.15,1.1345,0.4305,0.2525,0.35,a
3819,2,0.61,0.45,0.19,1.0805,0.517,0.2495,0.2935,a
3820,1,0.61,0.495,0.165,1.0835,0.4525,0.273,0.317,a
3821,2,0.615,0.47,0.175,1.242,0.5675,0.287,0.317,a
3822,2,0.62,0.5,0.18,1.3915,0.726,0.2795,0.332,a
3823,2,0.62,0.525,0.155,1.085,0.45399999999999996,0.1965,0.35,a
3824,3,0.62,0.47,0.155,0.966,0.447,0.171,0.284,a
3825,2,0.62,0.48,0.165,1.0855,0.48100000000000004,0.2575,0.305,a
3826,3,0.625,0.485,0.16,1.15,0.5255,0.257,0.3315,a
3827,3,0.63,0.49,0.17,1.217,0.5515,0.212,0.31,a
3828,1,0.63,0.505,0.195,1.306,0.516,0.3305,0.375,a
3829,2,0.65,0.52,0.17,1.3655,0.6155,0.2885,0.36,a
3830,2,0.65,0.495,0.17,1.276,0.6215,0.2305,0.39899999999999997,a
3831,2,0.65,0.495,0.16,1.2075,0.55,0.2695,0.32,a
3832,1,0.65,0.52,0.195,1.281,0.5985,0.24600000000000002,0.3825,a
3833,1,0.65,0.51,0.175,1.35,0.575,0.3155,0.3885,a
3834,2,0.65,0.525,0.19,1.3685,0.5975,0.29600000000000004,0.4,a
3835,1,0.66,0.53,0.17,1.431,0.622,0.309,0.39799999999999996,a
3836,2,0.66,0.51,0.18,1.261,0.5,0.2335,0.33899999999999997,a
3837,1,0.665,0.54,0.195,1.764,0.8505,0.3615,0.47,a
3838,1,0.67,0.51,0.155,1.278,0.5605,0.3045,0.358,a
3839,2,0.67,0.54,0.195,1.217,0.532,0.2735,0.3315,a
3840,1,0.67,0.54,0.2,1.46,0.6435,0.32799999999999996,0.4165,a
3841,1,0.675,0.535,0.185,1.5575,0.7035,0.402,0.4,a
3842,2,0.675,0.51,0.17,1.527,0.809,0.318,0.341,a
3843,1,0.675,0.53,0.195,1.4985,0.62,0.375,0.425,a
3844,2,0.685,0.55,0.19,1.885,0.89,0.41,0.4895,a
3845,2,0.685,0.535,0.175,1.432,0.637,0.247,0.46,a
3846,2,0.705,0.55,0.21,1.4385,0.655,0.3255,0.462,a
3847,1,0.705,0.53,0.17,1.564,0.612,0.39399999999999996,0.44,a
3848,2,0.71,0.555,0.175,2.14,1.2455,0.3725,0.434,a
3849,1,0.725,0.56,0.185,1.7919999999999998,0.873,0.36700000000000005,0.435,a
3850,2,0.78,0.6,0.21,2.548,1.1945,0.5745,0.6745,a
3851,3,0.35,0.25,0.1,0.4015,0.1725,0.063,0.1255,a
3852,3,0.36,0.25,0.115,0.465,0.21,0.1055,0.128,a
3853,3,0.38,0.28,0.095,0.2885,0.165,0.0435,0.067,a
3854,1,0.38,0.32,0.115,0.6475,0.32299999999999995,0.1325,0.16399999999999998,a
3855,2,0.43,0.31,0.13,0.6485,0.2735,0.163,0.184,a
3856,3,0.465,0.36,0.105,0.452,0.22,0.159,0.1035,a
3857,3,0.47,0.355,0.12,0.4915,0.1765,0.1125,0.1325,a
3858,1,0.485,0.365,0.15,0.9145,0.4145,0.19899999999999998,0.273,a
3859,2,0.495,0.375,0.155,0.976,0.45,0.2285,0.2475,a
3860,3,0.5,0.395,0.145,0.7865,0.332,0.1815,0.2455,a
3861,2,0.505,0.4,0.15,0.775,0.3445,0.157,0.185,a
3862,3,0.51,0.375,0.15,0.8415,0.3845,0.156,0.255,a
3863,2,0.51,0.38,0.135,0.6809999999999999,0.3435,0.142,0.17,a
3864,2,0.515,0.37,0.115,0.6145,0.3415,0.155,0.146,a
3865,1,0.55,0.415,0.18,1.1655,0.502,0.301,0.311,a
3866,1,0.575,0.42,0.19,1.764,0.914,0.377,0.4095,a
3867,2,0.605,0.455,0.16,1.1215,0.5329999999999999,0.273,0.271,a
3868,2,0.615,0.505,0.165,1.167,0.4895,0.2955,0.345,a
3869,2,0.615,0.475,0.15,1.0375,0.47600000000000003,0.2325,0.28300000000000003,a
3870,2,0.625,0.48,0.18,1.2229999999999999,0.565,0.2975,0.3375,a
3871,2,0.625,0.47,0.15,1.124,0.556,0.2315,0.287,a
3872,1,0.635,0.505,0.17,1.2635,0.512,0.322,0.355,a
3873,1,0.65,0.525,0.165,1.238,0.647,0.2485,0.3005,a
3874,1,0.65,0.5,0.17,1.4045,0.6940000000000001,0.318,0.3235,a
3875,3,0.36,0.265,0.085,0.1865,0.0675,0.037000000000000005,0.0615,a
3876,3,0.43,0.33,0.095,0.32,0.11800000000000001,0.065,0.12300000000000001,a
3877,3,0.435,0.375,0.11,0.4155,0.17,0.076,0.145,a
3878,3,0.45,0.335,0.115,0.3935,0.195,0.071,0.11,a
3879,3,0.475,0.355,0.135,0.4775,0.2145,0.09,0.1435,a
3880,3,0.475,0.36,0.11,0.452,0.191,0.099,0.13,a
3881,3,0.485,0.37,0.14,0.5065,0.2425,0.08800000000000001,0.1465,a
3882,3,0.51,0.395,0.105,0.5525,0.23399999999999999,0.127,0.165,a
3883,3,0.515,0.39,0.12,0.565,0.235,0.135,0.179,a
3884,3,0.52,0.41,0.14,0.6990000000000001,0.3395,0.129,0.1945,a
3885,3,0.525,0.4,0.14,0.6055,0.2605,0.10800000000000001,0.21,a
3886,2,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595,a
3887,2,0.53,0.425,0.13,0.7020000000000001,0.2975,0.1395,0.22,a
3888,2,0.53,0.42,0.135,0.675,0.294,0.156,0.1825,a
3889,3,0.53,0.395,0.115,0.475,0.2025,0.10099999999999999,0.14800000000000002,a
3890,3,0.53,0.41,0.15,0.612,0.2435,0.1525,0.1895,a
3891,3,0.535,0.4,0.145,0.705,0.3065,0.1365,0.22,a
3892,3,0.535,0.45,0.135,0.728,0.2845,0.1845,0.265,a
3893,1,0.555,0.44,0.14,0.846,0.34600000000000003,0.1715,0.2735,a
3894,2,0.555,0.46,0.16,0.86,0.3345,0.1935,0.275,a
3895,2,0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695,a
3896,1,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245,a
3897,3,0.565,0.43,0.125,0.6545,0.2815,0.139,0.21,a
3898,3,0.575,0.45,0.145,0.795,0.364,0.1505,0.26,a
3899,2,0.575,0.465,0.12,1.0535,0.516,0.2185,0.235,a
3900,1,0.575,0.46,0.15,0.927,0.33299999999999996,0.207,0.2985,a
3901,3,0.58,0.42,0.14,0.701,0.3285,0.102,0.2255,a
3902,2,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445,a
3903,2,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265,a
3904,3,0.59,0.45,0.125,0.86,0.43700000000000006,0.1515,0.245,a
3905,2,0.595,0.48,0.185,1.1785,0.526,0.2975,0.314,a
3906,2,0.615,0.48,0.185,1.2205,0.4985,0.315,0.33,a
3907,2,0.615,0.455,0.13,0.9685,0.49,0.182,0.2655,a
3908,1,0.62,0.5,0.175,1.107,0.4895,0.24,0.34299999999999997,a
3909,2,0.62,0.48,0.155,1.2555,0.527,0.374,0.3175,a
3910,2,0.625,0.495,0.155,1.177,0.5055,0.278,0.345,a
3911,2,0.625,0.5,0.185,1.2425,0.5995,0.248,0.335,a
3912,1,0.63,0.475,0.15,1.072,0.433,0.2975,0.315,a
3913,1,0.645,0.51,0.155,1.129,0.5015,0.24,0.342,a
3914,1,0.65,0.505,0.175,1.2075,0.5105,0.262,0.39,a
3915,1,0.65,0.495,0.175,1.227,0.528,0.258,0.37,a
3916,2,0.67,0.52,0.175,1.4755,0.6275,0.379,0.374,a
3917,1,0.675,0.54,0.21,1.5930000000000002,0.6859999999999999,0.318,0.45,a
3918,1,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465,a
3919,1,0.705,0.56,0.17,1.4575,0.607,0.318,0.44,a
3920,3,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,a
3921,3,0.355,0.27,0.1,0.2255,0.11,0.042,0.064,a
3922,2,0.425,0.305,0.11,0.359,0.17300000000000001,0.0875,0.0975,a
3923,3,0.425,0.31,0.095,0.3505,0.1645,0.071,0.1,a
3924,1,0.45,0.365,0.115,0.5885,0.318,0.121,0.1325,a
3925,2,0.515,0.385,0.13,0.623,0.2855,0.1285,0.175,a
3926,1,0.52,0.375,0.135,0.5375,0.221,0.11699999999999999,0.17,a
3927,3,0.525,0.4,0.125,0.5655,0.2435,0.11900000000000001,0.175,a
3928,2,0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,a
3929,3,0.35,0.26,0.095,0.221,0.0985,0.043,0.07,a
3930,3,0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965,a
3931,2,0.465,0.355,0.12,0.5315,0.2725,0.09699999999999999,0.1395,a
3932,2,0.475,0.385,0.12,0.562,0.289,0.0905,0.153,a
3933,2,0.565,0.445,0.14,0.836,0.406,0.1605,0.2245,a
3934,2,0.57,0.45,0.14,0.9275,0.47700000000000004,0.1605,0.2515,a
3935,2,0.57,0.44,0.145,0.8815,0.3605,0.1955,0.2735,a
3936,2,0.595,0.46,0.155,1.03,0.4275,0.207,0.3305,a
3937,1,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.35600000000000004,a
3938,1,0.615,0.455,0.135,1.0590000000000002,0.4735,0.263,0.27399999999999997,a
3939,2,0.62,0.46,0.17,1.127,0.535,0.2635,0.29600000000000004,a
3940,2,0.625,0.47,0.17,1.1665,0.4605,0.2565,0.3945,a
3941,1,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,a
3942,2,0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285,a
3943,2,0.68,0.52,0.175,1.5430000000000001,0.7525,0.35100000000000003,0.374,a
3944,1,0.545,0.42,0.175,0.754,0.256,0.1775,0.275,a
3945,2,0.535,0.41,0.15,0.8105,0.345,0.187,0.24,a
3946,1,0.425,0.35,0.1,0.4425,0.175,0.0755,0.175,a
3947,2,0.41,0.325,0.1,0.3555,0.146,0.07200000000000001,0.105,a
3948,3,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055,a
3949,2,0.52,0.425,0.125,0.79,0.37200000000000005,0.205,0.19,a
3950,1,0.53,0.41,0.145,0.8255,0.375,0.204,0.245,a
3951,2,0.5,0.42,0.125,0.62,0.255,0.15,0.205,a
3952,1,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32,a
3953,2,0.455,0.35,0.105,0.41600000000000004,0.1625,0.09699999999999999,0.145,a
3954,2,0.445,0.37,0.125,0.515,0.2495,0.087,0.159,a
3955,1,0.375,0.295,0.11,0.3005,0.1255,0.0575,0.1035,a
3956,2,0.56,0.44,0.13,0.8255,0.2425,0.20199999999999999,0.285,a
3957,1,0.57,0.465,0.155,0.9685,0.446,0.261,0.255,a
3958,1,0.485,0.4,0.155,0.731,0.23600000000000002,0.183,0.255,a
3959,2,0.41,0.335,0.115,0.4405,0.19,0.085,0.135,a
3960,3,0.335,0.255,0.085,0.1785,0.071,0.0405,0.055,a
3961,1,0.57,0.44,0.19,1.018,0.447,0.207,0.265,a
3962,2,0.475,0.37,0.125,0.655,0.266,0.1725,0.185,a
3963,1,0.525,0.43,0.165,0.7170000000000001,0.289,0.1745,0.195,a
3964,1,0.44,0.34,0.135,0.3975,0.1505,0.0945,0.135,a
3965,1,0.49,0.385,0.16,0.6559999999999999,0.2455,0.171,0.205,a
3966,1,0.515,0.4,0.115,0.578,0.191,0.1445,0.17,a
3967,2,0.295,0.225,0.09,0.1385,0.048,0.046,0.05,a
3968,2,0.45,0.355,0.115,0.478,0.18,0.1185,0.155,a
3969,3,0.38,0.3,0.1,0.28600000000000003,0.1305,0.055999999999999994,0.09,a
3970,1,0.565,0.455,0.13,1.058,0.439,0.2645,0.3,a
3971,2,0.54,0.425,0.12,0.8170000000000001,0.2945,0.153,0.195,a
3972,3,0.29,0.225,0.075,0.152,0.071,0.059000000000000004,0.045,a
3973,3,0.41,0.33,0.105,0.335,0.1525,0.07400000000000001,0.11,a
3974,1,0.46,0.375,0.12,0.4915,0.2205,0.08800000000000001,0.17,a
3975,1,0.56,0.44,0.155,0.9705,0.4315,0.263,0.255,a
3976,3,0.435,0.355,0.125,0.4075,0.1535,0.07400000000000001,0.165,a
3977,1,0.565,0.46,0.15,0.8765,0.3455,0.1925,0.275,a
